stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
16075,16075,"Pulaski & 43rd Street","Pulaski & 43rd Street, Northbound, Northeast Corner",41.81541965,-87.72373264,0,,1
16077,16077,"63rd Street & Cottage Grove (Green Line)","63rd Street & Cottage Grove (Green Line), Westbound, Northwest Corner",41.78046531,-87.60617373,0,,1
16078,16078,"Jackson & Leavitt","Jackson & Leavitt, Westbound, Northwest Corner",41.87767255,-87.68168,0,,1
16079,16079,"Jackson & Oakley","Jackson & Oakley, Westbound, Northwest Corner",41.87763809,-87.6841316,0,,1
16080,16080,"63rd Street & Peoria","63rd Street & Peoria, Westbound, Northwest Corner",41.77975861,-87.64743501,0,,1
16081,16081,"Division & Milwaukee (Blue Line)","Division & Milwaukee (Blue Line), Eastbound, Southeast Corner",41.90326109,-87.66595146,0,,1
16082,16082,"63rd Street & Lawndale","63rd Street & Lawndale, Westbound, Northwest Corner",41.77884527,-87.71559123,0,,1
16083,16083,"Grand & Central","Grand & Central, Eastbound, Southeast Corner",41.91864603,-87.76552917,0,,1
16084,16084,"Western & 24th Street","Western & 24th Street, Northbound, Northeast Corner",41.84860584,-87.68541147,0,,1
16085,16085,"Western & Archer","Western & Archer, Southbound, Southwest Corner",41.8255344,-87.68498669,0,,1
16087,16087,"Madison & Campbell","Madison & Campbell, Westbound, Northwest Corner",41.88121399,-87.68874093,0,,1
16088,16088,"Madison & Talman","Madison & Talman, Eastbound, Southside of the Street",41.88103301,-87.69229365,0,,1
16095,16095,"Division & Cicero","Division & Cicero, Westbound, Northwest Corner",41.90243285,-87.74631309,0,,1
16096,16096,"Garfield & LaSalle","Garfield & LaSalle, Eastbound, Southwest Corner",41.79414996,-87.62969679,0,,1
16098,16098,"California & Taylor","California & Taylor, Northbound, Northeast Corner",41.86940363,-87.6959016,0,,1
16100,16100,"California & Fillmore","California & Fillmore, Southbound, Southwest Corner",41.86813237,-87.69602132,0,,1
16101,16101,"North Ave & Kildare","North Ave & Kildare, Westbound, Northwest Corner",41.90989259,-87.73391254,0,,1
16102,16102,"North Ave & Natchez","North Ave & Natchez, Westbound, Northwest Corner",41.90919935,-87.78843547,0,,1
16103,16103,"Roosevelt & Loomis","Roosevelt & Loomis, Eastbound, Southeast Corner",41.86681081,-87.66133342,0,,1
16104,16104,"Roosevelt & Loomis","Roosevelt & Loomis, Westbound, Northwest Corner",41.86701749,-87.66188434,0,,1
16105,16105,"California & Washington","California & Washington, Southbound, Southwest Corner",41.88269579,-87.69640665,0,,1
16110,16110,"Madison & Francisco","Madison & Francisco, Eastbound, Southeast Corner",41.88099888,-87.69856203,0,,1
16111,16111,"Blackstone & 63rd Street","Blackstone & 63rd Street, Westbound, Northeast Corner",41.78020215,-87.58888488,0,,1
16112,16112,"North Riverside & Cermak","North Riverside & Cermak, Northbound, Southeast Corner",41.85010618,-87.80830713,0,,1
16113,16113,"Cermak & East","Cermak & East, Westbound, Northwest Corner",41.85072717,-87.78870535,0,,1
16114,16114,"Blue Island & Damen","Blue Island & Damen, Northeastbound, Southeast Corner",41.84857231,-87.67539726,0,,1
16119,16119,"Indiana & 33rd Boulevard","Indiana & 33rd Boulevard, Northbound, Northeast Corner",41.8349486,-87.62175239,0,,1
16120,16120,"State & 37th Street","State & 37th Street, Northbound, Northeast Corner",41.82754403,-87.62636806,0,,1
16121,16121,"75th Street & Vincennes","75th Street & Vincennes, Westbound, Northwest Corner",41.75819155,-87.63166392,0,,1
16122,16122,"Western & Berwyn","Western & Berwyn, Northbound, Northeast Corner",41.97786718,-87.68911811,0,,1
16123,16123,"Michigan & 103rd Street","",41.70705363,-87.62032417,0,,1
16124,16124,"Cornell & Hyde Park","",41.80268932,-87.58636621,0,,1
16125,16125,"Halsted & North Branch","Halsted & North Branch, Southbound, Southwest Corner",41.89886533,-87.64796545,0,,1
16127,16127,"Halsted & 47th Street","Halsted & 47th Street, Southbound, Southwest Corner",41.80869127,-87.64564336,0,,1
16129,16129,"Forest Glen Garage","Forest Glen Garage, Northwestbound, Bus Terminal",41.98388357,-87.76586647,0,,1
16138,16138,"Kedzie & 63rd Street","Kedzie & 63rd Street, Southbound, Southwest Corner",41.77886813,-87.70322963,0,,1
16139,16139,"Roosevelt & State","Roosevelt & State, Westbound, Northwest Corner",41.86753563,-87.62782765,0,,1
16140,16140,"Roosevelt Orange/Red/Green Line Station","Roosevelt Orange/Red/Green Line Station, Westbound, Northside of the Street",41.86755162,-87.62666395,0,,1
16142,16142,"North Ave & Orchard","North Ave & Orchard, Westbound, Northeast Corner",41.91102555,-87.64571437,0,,1
16166,16166,"Lexington & Leamington","Lexington & Leamington, Eastbound, Southeast Corner",41.87102659,-87.75295896,0,,1
16173,16173,"Addison & Kimball","Addison & Kimball, Westbound, Northwest Corner",41.94663193,-87.71293579,0,,1
16174,16174,"Addison & Pulaski","Addison & Pulaski, Eastbound, Southeast Corner",41.94630968,-87.72707438,0,,1
16175,16175,"Irving Park & Kilbourn","Irving Park & Kilbourn, Eastbound, Southeast Corner",41.9533972,-87.74078704,0,,1
16186,16186,"Loomis & Cermak","Loomis & Cermak, Southbound, Northwest Corner",41.852533,-87.66125787,0,,1
16190,16190,"Washtenaw & Ogden","Washtenaw & Ogden, Northbound, Southeast Corner",41.86200252,-87.69322237,0,,1
16192,16192,"Lawrence & Sheridan","Lawrence & Sheridan, Eastbound, Southeast Corner",41.96903357,-87.65459087,0,,1
16193,16193,"Cermak & Halsted","Cermak & Halsted, Westbound, Northwest Corner",41.85273736,-87.64662275,0,,1
16194,16194,"Broadway & Wilson","Broadway & Wilson, Northbound, Northeast Corner",41.96559124,-87.65747542,0,,1
16195,16195,"Cermak & Loomis","Cermak & Loomis, Westbound, Northwest Corner",41.85249355,-87.66138582,0,,1
16196,16196,"63rd Street & Racine","63rd Street & Racine, Westbound, Northwest Corner",41.77967592,-87.65473315,0,,1
16197,16197,"State & 36th Street","State & 36th Street, Southbound, Southwest Corner",41.82871069,-87.62663248,0,,1
16198,16198,"State & 36th Street","State & 36th Street, Northbound, Southeast Corner",41.82858497,-87.62637787,0,,1
16199,16199,"43rd Street & Calumet (Green Line)","43rd Street & Calumet (Green Line), Eastbound, Southwest Corner",41.81655033,-87.61846099,0,,1
17000,17000,"North Ave & Ashland","North Ave & Ashland, Westbound, Northwest Corner",41.91069828,-87.66798959,0,,1
17003,17003,"Roosevelt & May","Roosevelt & May, Eastbound, Southside of the Street",41.86697971,-87.65496331,0,,1
17011,17011,"Milwaukee & Honore","Milwaukee & Honore, Northwestbound, Northeast Corner",41.90879551,-87.67486606,0,,1
17013,17013,"Milwaukee & California","Milwaukee & California, Southeastbound, Southwest Corner",41.92265984,-87.69709016,0,,1
17014,17014,"Milwaukee & Prindiville","Milwaukee & Prindiville, Southeastbound, Southwest Corner",41.92152655,-87.69524533,0,,1
17015,17015,"Milwaukee & Honore","Milwaukee & Honore, Southeastbound, Southwest Corner",41.90885516,-87.67520418,0,,1
17017,17017,"Belmont & Central","Belmont & Central, Eastbound, Southeast Corner",41.93851092,-87.76624353,0,,1
17018,17018,"Central & Belmont","Central & Belmont, Northbound, Northeast Corner",41.93872538,-87.7664113,0,,1
17019,17019,"Belmont & Central","Belmont & Central, Westbound, Northwest Corner",41.93863989,-87.76677666,0,,1
17020,17020,"Central & Belmont","Central & Belmont, Southbound, Southwest Corner",41.93843211,-87.76657783,0,,1
17022,17022,"55th Street & Spaulding","55th Street & Spaulding, Westbound, Northeast Corner",41.79353045,-87.70585629,0,,1
17023,17023,"State & 37th Street","State & 37th Street, Southbound, Southwest Corner",41.82722623,-87.6265815,0,,1
17030,17030,"55th Street & Kilpatrick","55th Street & Kilpatrick, Westbound, Northeast Corner",41.79316492,-87.73998807,0,,1
17031,17031,"Vincennes & 103rd Street","",41.70656626,-87.65621006,0,,1
17033,17033,"Garfield & Princeton","Garfield & Princeton, Eastbound, Southwest Corner",41.79409469,-87.63310973,0,,1
17034,17034,"47th Street & Cottage Grove","47th Street & Cottage Grove, Eastbound, Southeast Corner",41.80946687,-87.60630417,0,,1
17037,17037,"Jefferson Park Transit Center North Drop Off","",41.9700314,-87.76215931,0,41280,1
17038,17038,"Jefferson Park Transit Center South Drop Off","",41.96982527,-87.76112886,0,41280,1
17039,17039,"Jeffery & 77th Street","Jeffery & 77th Street, Northbound, Southeast Corner",41.75514919,-87.57597933,0,,1
17041,17041,"Van Buren & Loomis","Van Buren & Loomis, Westbound, Northwest Corner",41.87649845,-87.66222178,0,,1
17042,17042,"California & Fullerton","California & Fullerton, Southbound, Southwest Corner",41.92459441,-87.69749565,0,,1
17043,17043,"Ewing & Indianapolis","Ewing & Indianapolis, Southbound, Southwest Corner",41.71257313,-87.5353668,0,,1
17045,17045,"Montrose & Hazel","Montrose & Hazel, Westbound, Northeast Corner",41.96186987,-87.65220974,0,,1
17046,17046,"Adams & Clark","Adams & Clark, Westbound, Northwest Corner",41.87947219,-87.6311045,0,,1
17057,17057,"1111 East 60th Street","1111 East 60th Street, Eastbound, Southside of the Street",41.78589843,-87.59950307,0,,1
17059,17059,"Roosevelt & Central","Roosevelt & Central, Eastbound, Southeast Corner",41.86553691,-87.76399892,0,,1
17060,17060,"Halsted & 43rd Street","Halsted & 43rd Street, Southbound, Westside of the Street",41.81600281,-87.64581309,0,,1
17061,17061,"Ashland & Taylor","Ashland & Taylor, Northbound, Northeast Corner",41.86954418,-87.6663204,0,,1
17063,17063,"Ashland & Taylor","Ashland & Taylor, Southbound, Southwest Corner",41.86899322,-87.66659907,0,,1
17064,17064,"Milwaukee & Ainslie","Milwaukee & Ainslie, Northbound, Southeast Corner",41.96835743,-87.76102643,0,,1
17065,17065,"Racine & 69th Street","Racine & 69th Street, Southbound, Southwest Corner",41.76849418,-87.65428445,0,,1
17067,17067,"Paulina & Harrison","Paulina & Harrison, Southbound, Southwest Corner",41.87393446,-87.66918315,0,,1
17070,17070,"87th & California","87th & California, Westbound, Northwest Corner",41.73546485,-87.69251123,0,,1
17071,17071,"Illinois (Lower) & St. Clair","Illinois (Lower) & St. Clair, Eastbound, Southwest Corner",41.89094839,-87.62212368,0,,1
17072,17072,"Vincennes & 74th Street","Vincennes & 74th Street, Southbound, Southwest Corner",41.75972371,-87.63076552,0,,1
17074,17074,"Harrison & Ogden","Harrison & Ogden, Eastbound, Southeast Corner",41.87400025,-87.67454311,0,,1
17075,17075,"Harrison & Wood","Harrison & Wood, Westbound, Northwest Corner",41.87418726,-87.67180538,0,,1
17076,17076,"Ashland & Madison","Ashland & Madison, Northbound, Northeast Corner",41.88161331,-87.66666668,0,,1
17077,17077,"Ashland & Madison","Ashland & Madison, Southbound, Southwest Corner",41.88131341,-87.6669398,0,,1
17078,17078,"95th Street & Vanderpoel","95th Street & Vanderpoel, Westbound, Northside of the Street",41.72127053,-87.66618312,0,,1
17079,17079,"Cermak & Michigan","Cermak & Michigan, Eastbound, Southeast Corner",41.85274871,-87.62354147,0,,1
17081,17081,"95th Street & Stony Island","95th Street & Stony Island, Westbound, Northwest Corner",41.72242854,-87.58571329,0,,1
17082,17082,"7150 S Cicero","7150 S Cicero, Southbound, Westside of the Street",41.76324861,-87.7420352,0,,1
17084,17084,"Roosevelt & Michigan","Roosevelt & Michigan, Westbound, Northwest Corner",41.86759322,-87.62450326,0,,1
17088,17088,"Cermak & Prairie","Cermak & Prairie, Eastbound, Southwest Corner",41.85284869,-87.6208343,0,,1
17089,17089,"Ogden & Washtenaw","Ogden & Washtenaw, Southwestbound, Northwest Corner",41.86216183,-87.69348188,0,,1
17090,17090,"71st Street & Eberhart","71st Street & Eberhart, Westbound, Northwest Corner",41.76582986,-87.6129794,0,,1
17093,17093,"1916 W 119th Street","1916 W 119th Street, Westbound, Northside of the Street",41.67750041,-87.66877633,0,,1
17094,17094,"119th & Division","119th & Division, Eastbound, Southwest Corner",41.67733926,-87.66899253,0,,1
17096,17096,"Pulaski & Belmont","Pulaski & Belmont, Northbound, Northeast Corner",41.93931828,-87.72709927,0,,1
17097,17097,"79th Red Line Station","79th Red Line Station, Eastbound, Southside of the Street",41.75089853,-87.62494095,0,,1
17098,17098,"87th Street & Avalon","87th Street & Avalon, Westbound, Northwest Corner",41.73686728,-87.59372725,0,,1
17099,17099,"87th Street & Wolcott","87th Street & Wolcott, Eastbound, Southside of the Street",41.73559533,-87.67043721,0,,1
17103,17103,"Cottage Grove & 77th Street","Cottage Grove & 77th Street, Northbound, Northeast Corner",41.7548775,-87.60543794,0,,1
17104,17104,"Cottage Grove & 83rd Street","Cottage Grove & 83rd Street, Southbound, Southwest Corner",41.74381085,-87.60514956,0,,1
17105,17105,"Kedzie & 53rd Street","Kedzie & 53rd Street, Southbound, Southwest Corner",41.79706012,-87.70374076,0,,1
17106,17106,"63rd Street & Melvina","63rd Street & Melvina, Westbound, Northwest Corner",41.77782817,-87.77656653,0,,1
17107,17107,"63rd Street & Mobile","63rd Street & Mobile, Westbound, Northside of the Street",41.77777606,-87.77890677,0,,1
17108,17108,"63rd Street & St. Louis","63rd Street & St. Louis, Eastbound, Southeast Corner",41.77878102,-87.71010177,0,,1
17109,17109,"Archer & Homan","Archer & Homan, Southwestbound, Westside of the Street",41.81127135,-87.7089807,0,,1
17110,17110,"55th Street & Laramie","55th Street & Laramie, Westbound, Northwest Corner",41.79295444,-87.75270156,0,,1
17111,17111,"55th Street & Linder","55th Street & Linder, Westbound, Northwest Corner",41.79283161,-87.76010107,0,,1
17112,17112,"55th Street & Central","55th Street & Central, Westbound, Northwest Corner",41.79280424,-87.762813,0,,1
17115,17115,"Blue Island & Oakley","Blue Island & Oakley, Northeastbound, Eastside of the Street",41.84576928,-87.68274049,0,,1
17116,17116,"Blue Island & Hoyne","Blue Island & Hoyne, Northeastbound, Southeast Corner",41.84762236,-87.67786725,0,,1
17117,17117,"Taylor & Ashland","Taylor & Ashland, Westbound, Northwest Corner",41.86932745,-87.66677804,0,,1
17119,17119,"103rd Street & Cottage Grove","103rd Street & Cottage Grove, Eastbound, Southeast Corner",41.70737993,-87.60614836,0,,1
17122,17122,"Roosevelt & Campbell","Roosevelt & Campbell, Eastbound, Southside of the Street",41.86645844,-87.68873518,0,,1
17123,17123,"Halsted & 32nd Street","Halsted & 32nd Street, Southbound, Southwest Corner",41.836251,-87.64630716,0,,1
17124,17124,"Cermak & 47th Avenue","Cermak & 47th Avenue, Eastbound, Southside of the Street",41.85118804,-87.74200964,0,,1
17125,17125,"North Ave & Kedzie","North Ave & Kedzie, Eastbound, Southeast Corner",41.91001533,-87.70664438,0,,1
17126,17126,"North Ave & Throop","North Ave & Throop, Eastbound, Southeast Corner",41.91067122,-87.66016808,0,,1
17127,17127,"North Ave & Throop","North Ave & Throop, Westbound, Northwest Corner",41.91079739,-87.66061896,0,,1
17128,17128,"North Ave & California","North Ave & California, Westbound, Northwest Corner",41.91033711,-87.69726903,0,,1
17129,17129,"North Ave & Humboldt","North Ave & Humboldt, Westbound, Northwest Corner",41.91027925,-87.7024461,0,,1
17130,17130,"North Ave & Kedzie","North Ave & Kedzie, Westbound, Northwest Corner",41.91022104,-87.70725527,0,,1
17131,17131,"Division & Wood","Division & Wood, Eastbound, Southeast Corner",41.9031949,-87.67209195,0,,1
17132,17132,"Lawrence & Central Park","Lawrence & Central Park, Eastbound, Southeast Corner",41.96828208,-87.71803985,0,,1
17133,17133,"Lawrence & Kilpatrick","Lawrence & Kilpatrick, Westbound, Northeast Corner",41.96812253,-87.74553815,0,,1
17135,17135,"Milwaukee & Hubbard/Union","Milwaukee & Hubbard/Union, Northwestbound, Northeast Corner",41.89031482,-87.6460909,0,,1
17136,17136,"Milwaukee & Elston","Milwaukee & Elston, Northwestbound, Northeast Corner",41.89764661,-87.65744703,0,,1
17138,17138,"Irving Park & Kildare","Irving Park & Kildare, Westbound, Northwest Corner",41.95366876,-87.73566146,0,,1
17139,17139,"Sedgwick & North Ave","Sedgwick & North Ave, Southbound, Southwest Corner",41.91090277,-87.63866179,0,,1
17140,17140,"Sedgwick & Blackhawk","Sedgwick & Blackhawk, Southbound, Southwest Corner",41.90910035,-87.63860317,0,,1
17141,17141,"47th Street & St. Lawrence","47th Street & St. Lawrence, Westbound, Northwest Corner",41.80951937,-87.61165371,0,,1
17142,17142,"47th Street & St. Lawrence","47th Street & St. Lawrence, Eastbound, Southeast Corner",41.80939492,-87.61126282,0,,1
17143,17143,"47th Street & Ellis","47th Street & Ellis, Eastbound, Southeast Corner",41.80951359,-87.60150348,0,,1
17144,17144,"47th Street & Michigan","47th Street & Michigan, Westbound, Northwest Corner",41.80935119,-87.62309533,0,,1
17145,17145,"Addison & Oak Park","Addison & Oak Park, Eastbound, Southeast Corner",41.94542061,-87.79577806,0,,1
17146,17146,"Addison & Cicero","Addison & Cicero, Eastbound, Southeast Corner",41.94605835,-87.74679575,0,,1
17147,17147,"Addison & Cicero","Addison & Cicero, Westbound, Northwest Corner",41.94618302,-87.74739674,0,,1
17148,17148,"71st Street & Eberhart","71st Street & Eberhart, Eastbound, Southeast Corner",41.76569533,-87.61264704,0,,1
17149,17149,"Root & Union","Root & Union, Eastbound, Southside of the Street",41.81889414,-87.64318186,0,,1
17150,17150,"Ridge & Austin","",42.02544678,-87.68516234,0,,1
17152,17152,"Clark & 18th Street","Clark & 18th Street, Southbound, Southwest Corner",41.85760487,-87.6303276,0,,1
17153,17153,"California & Walton","California & Walton, Northbound, Eastside of the Street",41.89818716,-87.69668248,0,,1
17154,17154,"California & Augusta","California & Augusta, Northbound, Northeast Corner",41.89942461,-87.69670685,0,,1
17155,17155,"Clark & Ridge","Clark & Ridge, Southbound, Southwest Corner",41.98940732,-87.67014379,0,,1
17156,17156,"Clark & Thorndale","Clark & Thorndale, Southbound, Southwest Corner",41.98831247,-87.67001639,0,,1
17157,17157,"Halsted & 31st Street","Halsted & 31st Street, Southbound, Southwest Corner",41.8378972,-87.646358,0,,1
17158,17158,"Halsted & 45th Street","Halsted & 45th Street, Southbound, Southwest Corner",41.81229064,-87.64574924,0,,1
17159,17159,"Grand & Pulaski","Grand & Pulaski, Eastbound, Southeast Corner",41.90598998,-87.72616522,0,,1
17160,17160,"Madison & Lockwood","Madison & Lockwood, Westbound, Northwest Corner",41.88044109,-87.75783628,0,,1
17161,17161,"Madison & Lotus","Madison & Lotus, Westbound, Northside of the Street",41.88039614,-87.76176521,0,,1
17162,17162,"Madison & Lavergne","Madison & Lavergne, Eastbound, Southeast Corner",41.88033514,-87.7491367,0,,1
17163,17163,"Madison & Kilbourn","Madison & Kilbourn, Eastbound, Southeast Corner",41.88048501,-87.73768052,0,,1
17164,17164,"Madison & Karlov","Madison & Karlov, Westbound, Northwest Corner",41.88080554,-87.72841287,0,,1
17165,17165,"Madison & Keeler","Madison & Keeler, Westbound, Northwest Corner",41.88078152,-87.73094219,0,,1
17166,17166,"Madison & Kostner","Madison & Kostner, Westbound, Northwest Corner",41.88072053,-87.73573853,0,,1
17167,17167,"Madison & Kilbourn","Madison & Kilbourn, Westbound, Northwest Corner",41.88069235,-87.73822747,0,,1
17169,17169,"Madison & Leclaire","Madison & Leclaire, Eastbound, Southside of the Street",41.88029685,-87.75221539,0,,1
17170,17170,"Halsted & 43rd Place","Halsted & 43rd Place, Southbound, Westside of the Street",41.81470903,-87.64578778,0,,1
17173,17173,"7100 S Cicero","7100 S Cicero, Southbound, Northwest Corner",41.76444561,-87.74211211,0,,1
17175,17175,"Milwaukee & Lawrence","Milwaukee & Lawrence, Southeastbound, Southwest Corner",41.96771631,-87.76069067,0,,1
17177,17177,"Ashland & Adams","Ashland & Adams, Northbound, Northeast Corner",41.87910017,-87.66658329,0,,1
17179,17179,"Ashland & Grand","Ashland & Grand, Northbound, Northeast Corner",41.89117642,-87.66702655,0,,1
17180,17180,"Ashland & North Ave","Ashland & North Ave, Northbound, Northeast Corner",41.91079268,-87.66754012,0,,1
17183,17183,"Ashland & Polk","Ashland & Polk, Southbound, Southwest Corner",41.87147509,-87.66667512,0,,1
17184,17184,"Division & Halsted","Division & Halsted, Eastbound, Southeast Corner",41.90357272,-87.64771851,0,,1
17185,17185,"Division & Laramie","Division & Laramie, Westbound, Northwest Corner",41.90231762,-87.75599043,0,,1
17186,17186,"Division & Laramie","Division & Laramie, Eastbound, Southeast Corner",41.90218807,-87.75555847,0,,1
17187,17187,"Cermak & Central Park","Cermak & Central Park, Eastbound, Southeast Corner",41.8515888,-87.71478941,0,,1
17188,17188,"Cermak & Central Park","Cermak & Central Park, Westbound, Northwest Corner",41.85174654,-87.71525429,0,,1
17189,17189,"Cermak & Kedzie","Cermak & Kedzie, Eastbound, Southeast Corner",41.85169849,-87.70502605,0,,1
17190,17190,"Pulaski & Roosevelt","Pulaski & Roosevelt, Southbound, Southwest Corner",41.86602478,-87.72525864,0,,1
17191,17191,"Pulaski & 14th Street","Pulaski & 14th Street, Southbound, Southwest Corner",41.86238524,-87.7251353,0,,1
17192,17192,"Narragansett & Grand","Narragansett & Grand, Northbound, Northeast Corner",41.92275816,-87.78532602,0,,1
17193,17193,"Devon & Sacramento","Devon & Sacramento, Eastbound, Southeast Corner",41.99741686,-87.70432002,0,,1
17194,17194,"Devon & Rockwell","Devon & Rockwell, Eastbound, Southeast Corner",41.99759701,-87.69457438,0,,1
17195,17195,"Devon & Leavitt","Devon & Leavitt, Eastbound, Southeast Corner",41.99774845,-87.68484177,0,,1
17196,17196,"Devon & Ridge","Devon & Ridge, Eastbound, Southeast Corner",41.99789479,-87.67655852,0,,1
17197,17197,"Devon & Ridge","Devon & Ridge, Westbound, Northwest Corner",41.99803128,-87.6770615,0,,1
17198,17198,"Devon & Leavitt","Devon & Leavitt, Westbound, Northwest Corner",41.99788139,-87.68515817,0,,1
17199,17199,"Devon & California","Devon & California, Westbound, Northwest Corner",41.99761916,-87.69986091,0,,1
17200,17200,"Devon & Sacramento","Devon & Sacramento, Westbound, Northwest Corner",41.99753451,-87.70469739,0,,1
17201,17201,"Cicero & 43rd Street","Cicero & 43rd Street, Northbound, Northeast Corner",41.81503787,-87.74320209,0,,1
17202,17202,"Pulaski & 44th Street","Pulaski & 44th Street, Northbound, Northeast Corner",41.813559,-87.72365057,0,,1
17203,17203,"Pulaski & 41st Street","Pulaski & 41st Street, Southbound, Westside of the Street",41.81827691,-87.72408429,0,,1
17204,17204,"47th Street & Pulaski","47th Street & Pulaski, Westbound, Northwest Corner",41.80795054,-87.72388424,0,,1
17205,17205,"Cermak & Kedzie","Cermak & Kedzie, Westbound, Northwest Corner",41.85183837,-87.70550075,0,,1
17206,17206,"Roosevelt & Laramie","Roosevelt & Laramie, Westbound, Northwest Corner",41.86581986,-87.75504704,0,,1
17208,17208,"Narragansett & Diversey","Narragansett & Diversey, Northbound, Northeast Corner",41.93116013,-87.7855992,0,,1
17209,17209,"Narragansett & Berteau","Narragansett & Berteau, Southbound, Southwest Corner",41.95645032,-87.78679863,0,,1
17211,17211,"Oakton & Lacrosse","Oakton & Lacrosse, Westbound, Northwest Corner",42.02633136,-87.7489762,0,,1
17212,17212,"Pulaski & 19th Street","Pulaski & 19th Street, Northbound, Northeast Corner",41.85516196,-87.72476054,0,,1
17213,17213,"Pulaski & 14th Street","Pulaski & 14th Street, Northbound, Northeast Corner",41.8626889,-87.72497574,0,,1
17214,17214,"Pulaski & Ferdinand","Pulaski & Ferdinand, Northbound, Northeast Corner",41.8900458,-87.72583368,0,,1
17215,17215,"Belmont & Hamlin","Belmont & Hamlin, Eastbound, Southeast Corner",41.93909469,-87.72153501,0,,1
17218,17218,"Clark & Granville","Clark & Granville, Northbound, Northeast Corner",41.99468219,-87.66999718,0,,1
17219,17219,"Clark & Greenleaf","Clark & Greenleaf, Northbound, Northeast Corner",42.01047886,-87.67420753,0,,1
17221,17221,"Addison & Long","Addison & Long, Westbound, Northwest Corner",41.94599215,-87.76225904,0,,1
17222,17222,"Addison & Austin","Addison & Austin, Westbound, Northwest Corner",41.94582927,-87.77704625,0,,1
17223,17223,"Central & Fillmore","Central & Fillmore, Northbound, Eastside of the Street",41.86733194,-87.7641156,0,,1
17224,17224,"Central & Fillmore","Central & Fillmore, Southbound, Southwest Corner",41.86715994,-87.76447858,0,,1
17226,17226,"Ashland & 14th Street","Ashland & 14th Street, Southbound, Southwest Corner",41.8631206,-87.6664269,0,,1
17227,17227,"Ashland & 18th Street","Ashland & 18th Street, Southbound, Southwest Corner",41.85759479,-87.66626738,0,,1
17229,17229,"Ashland & 18th Street","Ashland & 18th Street, Northbound, Northeast Corner",41.85806609,-87.66600159,0,,1
17231,17231,"Halsted & 76th Street","Halsted & 76th Street, Northbound, Northeast Corner",41.75637848,-87.64410637,0,,1
17232,17232,"Michigan & 112th Street","Michigan & 112th Street, Northbound, Northeast Corner",41.69103116,-87.62094794,0,,1
17233,17233,"Michigan & 115th Street","Michigan & 115th Street, Southbound, Southwest Corner",41.68508886,-87.62085718,0,,1
17234,17234,"Solidarity Dr & Lynn White Drive","Solidarity Dr & Lynn White Drive, Eastbound, Southeast Corner",41.8661737,-87.60976788,0,,1
17236,17236,"55th Street & Central Park","55th Street & Central Park, Westbound, Northeast Corner",41.79341548,-87.71284159,0,,1
17241,17241,"Cottage Grove & 86th Street","Cottage Grove & 86th Street, Southbound, Westside of the Street",41.73832686,-87.60497987,0,,1
17242,17242,"Cottage Grove & 43rd Street","Cottage Grove & 43rd Street, Southbound, Southwest Corner",41.81657697,-87.60680029,0,,1
17243,17243,"Michigan & 24th Street","Michigan & 24th Street, Southbound, Northwest Corner",41.849383,-87.62382438,0,,1
17245,17245,"Lawrence & Rockwell","Lawrence & Rockwell, Westbound, Northwest Corner",41.96864313,-87.69407677,0,,1
17246,17246,"Lawrence & Oakley","Lawrence & Oakley, Westbound, Northwest Corner",41.96872976,-87.68671146,0,,1
17247,17247,"Lawrence & Ashland","Lawrence & Ashland, Westbound, Northwest Corner",41.96895844,-87.66971304,0,,1
17248,17248,"Lawrence & Ashland","Lawrence & Ashland, Eastbound, Southeast Corner",41.96880374,-87.66919193,0,,1
17249,17249,"Lawrence & Leavitt","Lawrence & Leavitt, Eastbound, Southeast Corner",41.96860348,-87.68383575,0,,1
17251,17251,"Lawrence & Rockwell","Lawrence & Rockwell, Eastbound, Southeast Corner",41.96850746,-87.69355012,0,,1
17252,17252,"Ashland & Addison","Ashland & Addison, Southbound, Southwest Corner",41.94682012,-87.66899949,0,,1
17253,17253,"Fullerton & Southport","Fullerton & Southport, Westbound, Northwest Corner",41.92528097,-87.66351933,0,,1
17254,17254,"Fullerton & Ashland","Fullerton & Ashland, Eastbound, Southeast Corner",41.92508331,-87.66783555,0,,1
17256,17256,"Ashland & 47th Street","Ashland & 47th Street, Northbound, Northeast Corner",41.80900114,-87.66483748,0,,1
17257,17257,"Ashland & 45th Street","Ashland & 45th Street, Northbound, Northeast Corner",41.81244383,-87.6649352,0,,1
17260,17260,"Ashland & 47th Street","Ashland & 47th Street, Southbound, Southwest Corner",41.80839146,-87.6651025,0,,1
17261,17261,"103rd Street & Seeley","103rd Street & Seeley, Westbound, Northeast Corner",41.70659383,-87.67199049,0,,1
17262,17262,"Devon & Canfield","Devon & Canfield, Eastbound, Southeast Corner",41.99680504,-87.82109935,0,,1
17264,17264,"47th Street & Homan","47th Street & Homan, Westbound, Northwest Corner",41.80811295,-87.70875897,0,,1
17266,17266,"Clark & Arlington","Clark & Arlington, Northbound, Northeast Corner",41.92697262,-87.64121212,0,,1
17267,17267,"Damen & Madison","Damen & Madison, Southbound, Southwest Corner",41.88108924,-87.67673643,0,,1
17268,17268,"Loomis & Cermak","Loomis & Cermak, Westbound, Northwest Corner",41.8526487,-87.6610944,0,,1
